,Crash_Year,Crash_Month,Crash_Day_Of_Week,Crash_Hour,Crash_Type,Crash_Longitude_GDA94,Crash_Latitude_GDA94,Loc_ABS_Statistical_Area_4,Loc_Federal_Electorate,Loc_ABS_Remoteness,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_Total,Crash_Speed_Limit,Crash_Date
7680,2001,May,Wednesday,14,Multi-Vehicle,151.6792137,-26.65310086,Wide Bay,Maranoa,Outer regional,0,3,0,0,3,100 - 110 km/h,200105
7681,2001,May,Wednesday,10,Other,151.97923899999998,-26.69169356,Wide Bay,Maranoa,Inner regional,0,0,1,0,1,80 - 90 km/h,200105
7682,2001,May,Wednesday,16,Multi-Vehicle,146.2403088,-26.40770293,Queensland - Outback,Maranoa,Very remote,0,0,0,0,0,60 km/h,200105
7683,2001,May,Wednesday,11,Multi-Vehicle,151.2601558,-23.84612963,Fitzroy,Flynn,Inner regional,0,0,1,1,2,60 km/h,200105
7684,2001,May,Wednesday,8,Single Vehicle,151.01439219999997,-23.80237306,Fitzroy,Flynn,Outer regional,0,0,0,0,0,100 - 110 km/h,200105
7686,2001,May,Wednesday,11,Multi-Vehicle,146.8162314,-19.32123267,Townsville,Herbert,Outer regional,0,0,1,0,1,60 km/h,200105
7687,2001,May,Wednesday,16,Single Vehicle,153.1845029,-27.67645561,Logan - Beaudesert,Forde,Major cities,0,0,0,0,0,60 km/h,200105
7688,2001,May,Wednesday,16,Multi-Vehicle,152.95928769999998,-27.57082863,Ipswich,Oxley,Major cities,0,0,0,2,2,60 km/h,200105
7689,2001,May,Wednesday,5,Multi-Vehicle,152.9242623,-27.58827533,Ipswich,Oxley,Major cities,0,0,2,0,2,60 km/h,200105
7690,2001,May,Thursday,9,Multi-Vehicle,153.014216,-27.4528103,Brisbane Inner City,Brisbane,Major cities,0,0,0,0,0,60 km/h,200105
7691,2001,May,Thursday,20,Multi-Vehicle,153.015586,-27.46017512,Brisbane Inner City,Brisbane,Major cities,0,0,0,1,1,60 km/h,200105
7692,2001,May,Thursday,15,Multi-Vehicle,153.06293689999998,-27.49248326,Brisbane - South,Griffith,Major cities,0,0,1,0,1,60 km/h,200105
7693,2001,May,Thursday,13,Single Vehicle,153.024754,-27.45096613,Brisbane Inner City,Brisbane,Major cities,0,0,0,0,0,60 km/h,200105
7694,2001,May,Thursday,6,Single Vehicle,152.9372167,-27.51382528,Brisbane - West,Ryan,Major cities,0,0,0,0,0,60 km/h,200105
7695,2001,May,Thursday,17,Single Vehicle,152.9373506,-27.51665859,Brisbane - West,Ryan,Major cities,0,0,0,0,0,60 km/h,200105
7696,2001,May,Thursday,4,Single Vehicle,152.9633554,-27.50253659,Brisbane - West,Ryan,Major cities,0,0,0,0,0,60 km/h,200105
7697,2001,May,Thursday,9,Multi-Vehicle,153.0169559,-27.53211104,Brisbane - South,Moreton,Major cities,0,0,1,0,1,60 km/h,200105
7698,2001,May,Thursday,17,Multi-Vehicle,153.0463257,-27.52425955,Brisbane - South,Moreton,Major cities,0,0,0,0,0,60 km/h,200105
7699,2001,May,Thursday,7,Single Vehicle,153.0747384,-27.48466245,Brisbane Inner City,Griffith,Major cities,0,0,0,0,0,60 km/h,200105
7700,2001,May,Thursday,11,Multi-Vehicle,152.97769069999998,-27.52446541,Brisbane - West,Moreton,Major cities,0,0,1,0,1,60 km/h,200105
7701,2001,May,Thursday,12,Multi-Vehicle,152.9742552,-27.55350555,Ipswich,Oxley,Major cities,0,1,0,0,1,60 km/h,200105
7702,2001,May,Thursday,8,Single Vehicle,153.0642787,-27.57197814,Brisbane - South,Moreton,Major cities,0,0,1,0,1,60 km/h,200105
7703,2001,May,Thursday,11,Multi-Vehicle,153.0812389,-27.55995901,Brisbane - South,Bonner,Major cities,0,0,0,1,1,60 km/h,200105
7704,2001,May,Thursday,17,Multi-Vehicle,153.079078,-27.56060723,Brisbane - South,Bonner,Major cities,0,0,1,0,1,70 km/h,200105
7705,2001,May,Thursday,13,Multi-Vehicle,153.0345791,-27.49451886,Brisbane - South,Griffith,Major cities,0,0,1,0,1,60 km/h,200105
7706,2001,May,Thursday,20,Single Vehicle,153.0319841,-27.48429857,Brisbane - South,Griffith,Major cities,0,0,0,0,0,60 km/h,200105
7707,2001,May,Thursday,13,Multi-Vehicle,153.0548881,-27.37717638,Brisbane - North,Lilley,Major cities,0,0,0,2,2,60 km/h,200105
7708,2001,May,Thursday,18,Single Vehicle,153.2159259,-27.68713033,Logan - Beaudesert,Forde,Major cities,0,0,0,0,0,60 km/h,200105
7709,2001,May,Thursday,8,Multi-Vehicle,153.1921892,-27.731612,Logan - Beaudesert,Forde,Major cities,0,0,1,0,1,70 km/h,200105
7710,2001,May,Thursday,10,Multi-Vehicle,152.9974096,-27.08240054,Moreton Bay - North,Longman,Major cities,0,1,0,0,1,100 - 110 km/h,200105
7711,2001,May,Thursday,8,Multi-Vehicle,153.2513829,-27.52392276,Brisbane - East,Bowman,Major cities,0,0,0,1,1,60 km/h,200105
7712,2001,May,Thursday,21,Single Vehicle,153.12514290000001,-27.61660096,Logan - Beaudesert,Rankin,Major cities,0,0,0,0,0,60 km/h,200105
7713,2001,May,Thursday,19,Multi-Vehicle,153.13215630000002,-27.64046059,Logan - Beaudesert,Rankin,Major cities,0,0,0,0,0,60 km/h,200105
7714,2001,May,Thursday,6,Multi-Vehicle,153.1184323,-27.64990068,Logan - Beaudesert,Rankin,Major cities,0,1,0,0,1,60 km/h,200105
7715,2001,May,Thursday,17,Multi-Vehicle,153.11435869999997,-27.61445753,Logan - Beaudesert,Rankin,Major cities,0,0,1,0,1,60 km/h,200105
7716,2001,May,Thursday,13,Multi-Vehicle,153.11792240000003,-27.65394501,Logan - Beaudesert,Rankin,Major cities,0,0,0,3,3,70 km/h,200105
7717,2001,May,Thursday,6,Multi-Vehicle,152.9531635,-27.63399838,Logan - Beaudesert,Rankin,Major cities,0,1,0,0,1,100 - 110 km/h,200105
7718,2001,May,Thursday,18,Single Vehicle,153.2090127,-27.49234332,Brisbane - East,Bowman,Major cities,0,0,0,0,0,60 km/h,200105
7719,2001,May,Thursday,18,Single Vehicle,153.1925249,-27.52603923,Brisbane - East,Bowman,Major cities,0,1,0,0,1,60 km/h,200105
7720,2001,May,Thursday,14,Multi-Vehicle,153.00291130000002,-27.18421295,Moreton Bay - North,Longman,Major cities,0,1,0,0,1,80 - 90 km/h,200105
7721,2001,May,Thursday,17,Multi-Vehicle,152.7479522,-27.62233694,Ipswich,Blair,Major cities,0,0,0,2,2,60 km/h,200105
7722,2001,May,Thursday,15,Multi-Vehicle,152.7758798,-27.62812093,Ipswich,Blair,Major cities,0,0,0,0,0,60 km/h,200105
7723,2001,May,Thursday,17,Single Vehicle,152.7362659,-27.58843176,Ipswich,Blair,Major cities,0,0,0,0,0,60 km/h,200105
7724,2001,May,Thursday,18,Multi-Vehicle,153.1416019,-27.07427592,Moreton Bay - North,Longman,Major cities,0,0,1,0,1,60 km/h,200105
7725,2001,May,Thursday,22,Single Vehicle,153.1600858,-27.08575704,Moreton Bay - North,Longman,Inner regional,0,0,0,1,1,60 km/h,200105
7726,2001,May,Thursday,9,Multi-Vehicle,153.12022,-26.80326601,Sunshine Coast,Fisher,Major cities,0,0,0,0,0,60 km/h,200105
7727,2001,May,Thursday,9,Multi-Vehicle,152.86156210000001,-26.46585547,Sunshine Coast,Wide Bay,Inner regional,0,0,1,0,1,60 km/h,200105
7728,2001,May,Thursday,16,Multi-Vehicle,152.58618330000002,-27.46916409,Ipswich,Dickson,Inner regional,0,1,0,1,2,60 km/h,200105
7729,2001,May,Thursday,11,Hit pedestrian,153.10341019999998,-26.65533795,Sunshine Coast,Fairfax,Major cities,0,0,1,0,1,60 km/h,200105
7730,2001,May,Thursday,20,Multi-Vehicle,153.0853333,-26.65738934,Sunshine Coast,Fairfax,Major cities,0,0,0,0,0,60 km/h,200105
7731,2001,May,Thursday,19,Single Vehicle,153.0431837,-26.69365021,Sunshine Coast,Fairfax,Major cities,0,0,0,0,0,60 km/h,200105
7732,2001,May,Thursday,22,Single Vehicle,153.1111698,-26.69251028,Sunshine Coast,Fisher,Major cities,0,0,0,0,0,100 - 110 km/h,200105
7733,2001,May,Thursday,16,Multi-Vehicle,153.3438146,-27.9837256,Gold Coast,Fadden,Major cities,0,0,0,0,0,60 km/h,200105
7734,2001,May,Thursday,18,Single Vehicle,153.4046801,-27.93742743,Gold Coast,Fadden,Major cities,0,0,0,1,1,0 - 50 km/h,200105
7735,2001,May,Thursday,9,Multi-Vehicle,153.4293939,-28.00855496,Gold Coast,Moncrieff,Major cities,0,0,0,1,1,60 km/h,200105
7736,2001,May,Thursday,14,Multi-Vehicle,152.561513,-27.56429164,Ipswich,Dickson,Inner regional,0,0,1,0,1,100 - 110 km/h,200105
7737,2001,May,Thursday,22,Single Vehicle,152.08830419999998,-27.54739104,Toowoomba,Blair,Inner regional,0,1,0,0,1,100 - 110 km/h,200105
7738,2001,May,Thursday,9,Multi-Vehicle,153.41059009999998,-28.10285195,Gold Coast,Mcpherson,Major cities,0,0,0,0,0,0 - 50 km/h,200105
7739,2001,May,Thursday,16,Multi-Vehicle,153.4679004,-28.11577242,Gold Coast,Mcpherson,Major cities,0,1,0,0,1,60 km/h,200105
7740,2001,May,Thursday,13,Single Vehicle,153.45429230000002,-28.09658595,Gold Coast,Mcpherson,Major cities,0,1,0,0,1,70 km/h,200105
7741,2001,May,Thursday,15,Single Vehicle,152.4595757,-27.50515464,Ipswich,Blair,Inner regional,0,0,0,0,0,100 - 110 km/h,200105
7742,2001,May,Thursday,19,Single Vehicle,152.9555201,-26.89865959,Sunshine Coast,Fisher,Inner regional,0,0,0,0,0,60 km/h,200105
7743,2001,May,Thursday,8,Single Vehicle,152.4117519,-24.82404203,Wide Bay,Hinkler,Inner regional,0,1,0,0,1,100 - 110 km/h,200105
7744,2001,May,Thursday,16,Multi-Vehicle,152.3506174,-24.86436685,Wide Bay,Hinkler,Inner regional,0,0,1,0,1,60 km/h,200105
7745,2001,May,Thursday,21,Multi-Vehicle,152.40124880000002,-25.28549313,Wide Bay,Hinkler,Inner regional,0,0,0,0,0,100 - 110 km/h,200105
7746,2001,May,Thursday,14,Multi-Vehicle,152.6611549,-26.18759922,Wide Bay,Wide Bay,Inner regional,0,0,1,0,1,60 km/h,200105
7747,2001,May,Thursday,22,Single Vehicle,152.85304490000001,-25.28324584,Wide Bay,Hinkler,Inner regional,0,0,0,0,0,0 - 50 km/h,200105
7748,2001,May,Thursday,16,Multi-Vehicle,152.6981163,-25.52941498,Wide Bay,Wide Bay,Inner regional,0,0,0,0,0,60 km/h,200105
7749,2001,May,Thursday,13,Multi-Vehicle,152.02796990000002,-28.21556605,Darling Downs - Maranoa,Maranoa,Inner regional,0,0,0,1,1,60 km/h,200105
7750,2001,May,Thursday,13,Single Vehicle,151.26132280000002,-23.88895047,Fitzroy,Flynn,Inner regional,0,0,0,1,1,60 km/h,200105
7751,2001,May,Thursday,16,Multi-Vehicle,150.5430102,-23.37398793,Fitzroy,Capricornia,Inner regional,0,1,0,0,1,70 km/h,200105
7752,2001,May,Thursday,18,Multi-Vehicle,150.52768400000002,-23.33680617,Fitzroy,Capricornia,Inner regional,0,0,0,0,0,60 km/h,200105
7753,2001,May,Thursday,15,Single Vehicle,150.5028658,-23.37475562,Fitzroy,Capricornia,Inner regional,0,1,0,0,1,60 km/h,200105
7754,2001,May,Thursday,13,Multi-Vehicle,150.506766,-23.382337399999997,Fitzroy,Capricornia,Inner regional,0,0,0,0,0,60 km/h,200105
7755,2001,May,Thursday,8,Multi-Vehicle,149.1801966,-21.11339887,Mackay,Dawson,Inner regional,0,0,0,0,0,60 km/h,200105
7756,2001,May,Thursday,16,Single Vehicle,147.913423,-19.9452843,Mackay,Dawson,Outer regional,0,0,1,0,1,100 - 110 km/h,200105
7757,2001,May,Thursday,9,Multi-Vehicle,146.7937372,-19.26363124,Townsville,Herbert,Outer regional,0,0,0,0,0,60 km/h,200105
7758,2001,May,Thursday,19,Multi-Vehicle,146.75970880000003,-19.2730463,Townsville,Herbert,Outer regional,0,0,0,0,0,70 km/h,200105
7759,2001,May,Thursday,12,Multi-Vehicle,146.0233628,-18.263827,Cairns,Kennedy,Remote,0,1,0,0,1,60 km/h,200105
7760,2001,May,Thursday,7,Single Vehicle,153.0541936,-27.61151764,Brisbane - South,Moreton,Major cities,0,0,0,1,1,60 km/h,200105
7761,2001,May,Thursday,19,Single Vehicle,153.0513373,-27.64629033,Brisbane - South,Moreton,Major cities,0,0,0,0,0,100 - 110 km/h,200105
7762,2001,May,Thursday,19,Multi-Vehicle,153.05127290000001,-27.64625517,Brisbane - South,Moreton,Major cities,0,0,0,0,0,100 - 110 km/h,200105
7763,2001,May,Thursday,17,Multi-Vehicle,153.1911828,-27.66875621,Logan - Beaudesert,Forde,Major cities,0,0,0,0,0,60 km/h,200105
7764,2001,May,Friday,12,Multi-Vehicle,153.04734309999998,-27.58062916,Brisbane - South,Moreton,Major cities,0,0,0,0,0,60 km/h,200105
7765,2001,May,Friday,12,Multi-Vehicle,153.03667990000002,-27.59272407,Brisbane - South,Moreton,Major cities,0,0,1,0,1,60 km/h,200105
7766,2001,May,Friday,13,Multi-Vehicle,153.03613969999998,-27.59590037,Brisbane - South,Moreton,Major cities,0,0,1,0,1,80 - 90 km/h,200105
7767,2001,May,Friday,17,Multi-Vehicle,152.99043899999998,-27.44223497,Brisbane Inner City,Brisbane,Major cities,0,0,1,0,1,60 km/h,200105
7768,2001,May,Friday,18,Multi-Vehicle,153.1245299,-27.50675231,Brisbane - South,Bonner,Major cities,0,0,0,1,1,100 - 110 km/h,200105
7769,2001,May,Friday,9,Multi-Vehicle,153.02880469999997,-27.46417563,Brisbane Inner City,Brisbane,Major cities,0,0,1,0,1,60 km/h,200105
7770,2001,May,Friday,16,Single Vehicle,153.0284326,-27.46152663,Brisbane Inner City,Brisbane,Major cities,0,0,0,0,0,60 km/h,200105
7771,2001,May,Friday,23,Multi-Vehicle,153.03037690000002,-27.46162821,Brisbane Inner City,Brisbane,Major cities,0,0,0,0,0,60 km/h,200105
7772,2001,May,Friday,18,Multi-Vehicle,153.02720559999997,-27.46938298,Brisbane Inner City,Brisbane,Major cities,0,0,1,0,1,60 km/h,200105
7773,2001,May,Friday,14,Single Vehicle,153.0314624,-27.46391477,Brisbane Inner City,Brisbane,Major cities,0,0,1,0,1,60 km/h,200105
7774,2001,May,Friday,15,Multi-Vehicle,153.05715419999999,-27.49131445,Brisbane - South,Griffith,Major cities,0,1,0,0,1,60 km/h,200105
7775,2001,May,Friday,17,Single Vehicle,152.9909763,-27.48299961,Brisbane Inner City,Ryan,Major cities,0,0,1,0,1,60 km/h,200105
7776,2001,May,Friday,13,Multi-Vehicle,153.0672631,-27.44998361,Brisbane Inner City,Griffith,Major cities,0,0,1,0,1,60 km/h,200105
7777,2001,May,Friday,17,Multi-Vehicle,153.0547994,-27.47479034,Brisbane Inner City,Griffith,Major cities,0,0,2,0,2,60 km/h,200105
7778,2001,May,Friday,23,Multi-Vehicle,153.06367580000003,-27.46990162,Brisbane Inner City,Griffith,Major cities,0,1,0,0,1,60 km/h,200105
7779,2001,May,Friday,7,Multi-Vehicle,152.97278740000002,-27.55320682,Ipswich,Oxley,Major cities,0,0,1,0,1,60 km/h,200105
7780,2001,May,Friday,23,Single Vehicle,153.0670369,-27.55062017,Brisbane - South,Moreton,Major cities,0,0,0,0,0,60 km/h,200105
7781,2001,May,Friday,13,Multi-Vehicle,153.0332125,-27.35875143,Brisbane - North,Lilley,Major cities,0,0,0,1,1,60 km/h,200105
7782,2001,May,Friday,17,Single Vehicle,153.0322084,-27.00440374,Moreton Bay - North,Longman,Inner regional,0,0,0,0,0,60 km/h,200105
7783,2001,May,Friday,17,Multi-Vehicle,152.9596329,-27.08502461,Moreton Bay - North,Longman,Major cities,0,0,2,1,3,60 km/h,200105
7784,2001,May,Friday,16,Multi-Vehicle,152.97669919999998,-27.04062027,Moreton Bay - North,Longman,Major cities,0,0,1,0,1,60 km/h,200105
7785,2001,May,Friday,16,Multi-Vehicle,152.98656330000003,-27.08657541,Moreton Bay - North,Longman,Major cities,0,2,1,0,3,80 - 90 km/h,200105
7786,2001,May,Friday,7,Single Vehicle,153.02297,-27.07316302,Moreton Bay - North,Longman,Major cities,0,0,1,0,1,100 - 110 km/h,200105
7787,2001,May,Friday,18,Multi-Vehicle,153.2872498,-27.62551892,Brisbane - East,Bowman,Major cities,0,0,0,0,0,80 - 90 km/h,200105
7788,2001,May,Friday,7,Multi-Vehicle,152.8320199,-27.53079679,Ipswich,Ryan,Major cities,0,0,1,0,1,60 km/h,200105
7789,2001,May,Friday,15,Single Vehicle,153.087142,-27.25483195,Moreton Bay - North,Petrie,Major cities,0,0,1,0,1,0 - 50 km/h,200105
7790,2001,May,Friday,19,Hit pedestrian,153.1070668,-27.23749165,Moreton Bay - North,Petrie,Major cities,0,1,0,0,1,60 km/h,200105
7791,2001,May,Friday,19,Multi-Vehicle,153.0824822,-27.22031841,Moreton Bay - North,Petrie,Major cities,0,0,0,0,0,60 km/h,200105
7792,2001,May,Friday,19,Single Vehicle,153.1315058,-27.62374115,Logan - Beaudesert,Rankin,Major cities,0,0,0,0,0,0 - 50 km/h,200105
7793,2001,May,Friday,17,Single Vehicle,153.01561230000002,-27.198224600000003,Moreton Bay - North,Longman,Major cities,0,0,1,0,1,70 km/h,200105
7794,2001,May,Friday,10,Hit pedestrian,152.7619611,-27.61574445,Ipswich,Blair,Major cities,1,0,0,0,1,0 - 50 km/h,200105
7795,2001,May,Friday,17,Multi-Vehicle,153.0673399,-27.43828729,Brisbane Inner City,Lilley,Major cities,0,0,0,1,1,0 - 50 km/h,200105
7796,2001,May,Friday,13,Multi-Vehicle,153.0908565,-27.38290086,Brisbane - North,Lilley,Major cities,0,1,0,1,2,60 km/h,200105
7797,2001,May,Friday,10,Multi-Vehicle,153.0319368,-27.43253377,Brisbane Inner City,Brisbane,Major cities,0,0,1,0,1,60 km/h,200105
7798,2001,May,Friday,16,Multi-Vehicle,153.0318041,-27.43079971,Brisbane Inner City,Brisbane,Major cities,0,0,0,0,0,60 km/h,200105
7799,2001,May,Friday,1,Single Vehicle,153.0358972,-27.41497458,Brisbane Inner City,Lilley,Major cities,0,0,0,0,0,60 km/h,200105
7800,2001,May,Friday,12,Single Vehicle,152.8882117,-27.60253451,Ipswich,Oxley,Major cities,0,0,0,0,0,100 - 110 km/h,200105
7801,2001,May,Friday,15,Hit pedestrian,153.15373180000003,-27.06473278,Moreton Bay - North,Longman,Inner regional,0,0,0,1,1,60 km/h,200105
7802,2001,May,Friday,14,Multi-Vehicle,153.12229209999998,-26.76882902,Sunshine Coast,Fisher,Major cities,0,0,0,0,0,70 km/h,200105
7803,2001,May,Friday,18,Multi-Vehicle,153.51603280000003,-28.16409973,Gold Coast,Mcpherson,Major cities,0,0,0,1,1,80 - 90 km/h,200105
7804,2001,May,Friday,15,Hit pedestrian,152.91048930000002,-26.41721479,Sunshine Coast,Wide Bay,Inner regional,0,1,0,0,1,0 - 50 km/h,200105
7805,2001,May,Friday,6,Single Vehicle,153.05426519999997,-26.47526254,Sunshine Coast,Wide Bay,Major cities,0,0,0,0,0,100 - 110 km/h,200105
7806,2001,May,Friday,13,Multi-Vehicle,152.6264705,-27.45517923,Ipswich,Dickson,Inner regional,0,0,0,0,0,100 - 110 km/h,200105
7807,2001,May,Friday,14,Multi-Vehicle,153.0905034,-26.6539895,Sunshine Coast,Fairfax,Major cities,0,0,0,0,0,60 km/h,200105
7808,2001,May,Friday,16,Multi-Vehicle,153.08269730000004,-26.65284051,Sunshine Coast,Fairfax,Major cities,0,0,2,0,2,60 km/h,200105
7809,2001,May,Friday,4,Single Vehicle,153.03383780000001,-26.662376300000002,Sunshine Coast,Fairfax,Major cities,0,0,0,0,0,60 km/h,200105
7810,2001,May,Friday,13,Multi-Vehicle,152.981308,-26.66799807,Sunshine Coast,Fairfax,Major cities,0,0,1,1,2,80 - 90 km/h,200105
7811,2001,May,Friday,11,Multi-Vehicle,152.95960569999997,-26.62896041,Sunshine Coast,Fairfax,Major cities,0,1,0,0,1,60 km/h,200105
7812,2001,May,Friday,17,Multi-Vehicle,152.97395869999997,-26.6698718,Sunshine Coast,Fairfax,Major cities,0,0,1,1,2,80 - 90 km/h,200105
7813,2001,May,Friday,17,Multi-Vehicle,152.96866930000002,-26.65714178,Sunshine Coast,Fairfax,Major cities,0,0,0,0,0,80 - 90 km/h,200105
7814,2001,May,Friday,13,Single Vehicle,153.3419071,-27.95281045,Gold Coast,Fadden,Major cities,0,0,0,0,0,60 km/h,200105
7815,2001,May,Friday,14,Other,153.0211745,-26.70951941,Sunshine Coast,Fairfax,Major cities,0,0,0,1,1,100 - 110 km/h,200105
7816,2001,May,Friday,5,Single Vehicle,153.30795859999998,-28.11981686,Gold Coast,Mcpherson,Major cities,1,0,0,0,1,80 - 90 km/h,200105
7817,2001,May,Friday,15,Multi-Vehicle,153.0474624,-27.83606868,Logan - Beaudesert,Forde,Inner regional,0,0,1,1,2,60 km/h,200105
7818,2001,May,Friday,7,Multi-Vehicle,152.5927958,-27.64564765,Ipswich,Blair,Inner regional,0,0,0,0,0,100 - 110 km/h,200105
7819,2001,May,Friday,17,Multi-Vehicle,153.4626264,-28.11107567,Gold Coast,Mcpherson,Major cities,0,0,0,1,1,60 km/h,200105
7820,2001,May,Friday,11,Multi-Vehicle,152.33542549999999,-24.85086872,Wide Bay,Hinkler,Inner regional,0,0,0,1,1,60 km/h,200105
7821,2001,May,Friday,23,Single Vehicle,152.34552580000002,-24.86704723,Wide Bay,Hinkler,Inner regional,0,1,0,0,1,60 km/h,200105
7822,2001,May,Friday,6,Single Vehicle,151.90434390000001,-24.91301486,Wide Bay,Flynn,Outer regional,0,2,0,0,2,100 - 110 km/h,200105
7823,2001,May,Friday,14,Multi-Vehicle,152.58853269999997,-26.18290422,Wide Bay,Wide Bay,Inner regional,0,1,0,0,1,80 - 90 km/h,200105
7824,2001,May,Friday,15,Multi-Vehicle,151.8304291,-26.54392662,Wide Bay,Maranoa,Inner regional,0,0,0,1,1,0 - 50 km/h,200105
7825,2001,May,Friday,18,Single Vehicle,151.3305795,-26.40507668,Wide Bay,Maranoa,Outer regional,0,1,0,0,1,100 - 110 km/h,200105
7826,2001,May,Friday,11,Multi-Vehicle,151.9011257,-26.52978122,Wide Bay,Maranoa,Inner regional,0,1,0,0,1,100 - 110 km/h,200105
7827,2001,May,Friday,6,Multi-Vehicle,152.69865819999998,-25.54020305,Wide Bay,Wide Bay,Inner regional,0,1,0,0,1,60 km/h,200105
7828,2001,May,Friday,7,Single Vehicle,151.26629330000003,-25.11914934,Wide Bay,Flynn,Outer regional,0,0,0,0,0,100 - 110 km/h,200105
7829,2001,May,Friday,20,Multi-Vehicle,151.9511196,-27.56067968,Toowoomba,Groom,Inner regional,0,0,0,0,0,60 km/h,200105
7830,2001,May,Friday,15,Multi-Vehicle,150.29185869999998,-28.53506013,Darling Downs - Maranoa,Maranoa,Outer regional,0,0,0,0,0,60 km/h,200105
7831,2001,May,Friday,17,Single Vehicle,151.9668334,-28.64526074,Darling Downs - Maranoa,Maranoa,Outer regional,0,0,0,0,0,100 - 110 km/h,200105
7832,2001,May,Friday,9,Single Vehicle,149.8813749,-28.36789534,Darling Downs - Maranoa,Maranoa,Outer regional,0,0,1,0,1,100 - 110 km/h,200105
7833,2001,May,Friday,10,Single Vehicle,150.67734319999997,-24.21507767,Fitzroy,Flynn,Outer regional,0,0,0,0,0,100 - 110 km/h,200105
7834,2001,May,Friday,16,Multi-Vehicle,148.2317535,-23.5501438,Fitzroy,Flynn,Outer regional,0,0,0,0,0,100 - 110 km/h,200105
7835,2001,May,Friday,10,Multi-Vehicle,150.5551976,-23.37065951,Fitzroy,Capricornia,Inner regional,0,0,1,0,1,60 km/h,200105
7836,2001,May,Friday,16,Multi-Vehicle,150.50632919999998,-23.39233353,Fitzroy,Capricornia,Inner regional,0,1,0,0,1,60 km/h,200105
7837,2001,May,Friday,8,Multi-Vehicle,150.7539722,-23.13958643,Fitzroy,Capricornia,Inner regional,0,1,2,0,3,60 km/h,200105
7838,2001,May,Friday,19,Multi-Vehicle,149.153545,-21.16674741,Mackay,Dawson,Inner regional,0,1,0,0,1,60 km/h,200105
7839,2001,May,Friday,19,Single Vehicle,149.18753519999999,-21.14762255,Mackay,Dawson,Inner regional,0,1,0,0,1,60 km/h,200105
7841,2001,May,Friday,19,Single Vehicle,146.77029040000002,-19.29874189,Townsville,Herbert,Outer regional,0,0,0,0,0,60 km/h,200105
7842,2001,May,Friday,10,Multi-Vehicle,146.76299540000002,-19.31341517,Townsville,Herbert,Outer regional,0,0,0,0,0,60 km/h,200105
7843,2001,May,Friday,6,Single Vehicle,146.3255514,-18.97423705,Townsville,Kennedy,Outer regional,0,0,2,0,2,100 - 110 km/h,200105
7844,2001,May,Friday,7,Multi-Vehicle,145.9833845,-18.23039304,Cairns,Kennedy,Remote,0,0,0,1,1,100 - 110 km/h,200105
7845,2001,May,Friday,12,Multi-Vehicle,145.9831511,-18.23011927,Cairns,Kennedy,Remote,0,0,0,0,0,100 - 110 km/h,200105
7846,2001,May,Friday,5,Multi-Vehicle,144.85965009999998,-15.86615834,Queensland - Outback,Leichhardt,Remote,0,0,0,0,0,80 - 90 km/h,200105
7847,2001,May,Friday,10,Multi-Vehicle,145.9288082,-18.02439022,Cairns,Kennedy,Remote,0,0,0,0,0,100 - 110 km/h,200105
7848,2001,May,Friday,13,Multi-Vehicle,152.9284437,-27.556563899999997,Brisbane - West,Ryan,Major cities,0,0,0,0,0,0 - 50 km/h,200105
7849,2001,May,Saturday,12,Multi-Vehicle,152.9871759,-27.44593233,Brisbane Inner City,Brisbane,Major cities,0,0,0,1,1,60 km/h,200105
7850,2001,May,Saturday,11,Multi-Vehicle,153.1154353,-27.50227026,Brisbane - South,Bonner,Major cities,0,0,2,0,2,60 km/h,200105
7851,2001,May,Saturday,13,Multi-Vehicle,152.9862207,-27.45663548,Brisbane Inner City,Brisbane,Major cities,0,0,0,1,1,60 km/h,200105
7852,2001,May,Saturday,11,Multi-Vehicle,152.98852209999998,-27.45940451,Brisbane Inner City,Brisbane,Major cities,0,0,1,0,1,60 km/h,200105
